tourney_name,surface,player,seed,ace,df,svperc,firstwon,secondwon,tour,result
Roland Garros,Clay,Saisai Zheng,NA,0,3,66.07142857142857,48.648648648648646,26.31578947368421,WTA,loss
Roland Garros,Clay,Yulia Putintseva,NA,0,2,72.05882352941177,51.02040816326531,57.89473684210526,WTA,loss
Roland Garros,Clay,Dayana Yastremska,NA,2,2,73.33333333333333,61.81818181818182,60,WTA,loss
Roland Garros,Clay,Maria Sakkari,29,2,7,48.85496183206107,59.375,41.791044776119406,WTA,loss
Roland Garros,Clay,Caroline Garcia,24,4,3,65.47619047619048,63.63636363636363,51.724137931034484,WTA,loss
Roland Garros,Clay,Su Wei Hsieh,25,1,2,68.53932584269663,55.73770491803279,60.714285714285715,WTA,loss
Roland Garros,Clay,Aryna Sabalenka,11,0,8,53.225806451612904,51.515151515151516,27.586206896551722,WTA,loss
Roland Garros,Clay,Kiki Bertens,4,0,2,57.142857142857146,62.5,16.666666666666668,WTA,loss
Roland Garros,Clay,Kristina Mladenovic,NA,1,1,71.42857142857143,51.42857142857143,14.285714285714286,WTA,loss
Roland Garros,Clay,Naomi Osaka,1,1,3,52.83018867924528,67.85714285714286,48,WTA,loss
Roland Garros,Clay,Ekaterina Alexandrova,NA,1,8,52.459016393442624,71.875,27.586206896551722,WTA,loss
Roland Garros,Clay,Elina Svitolina,9,0,1,54.83870967741935,47.05882352941177,28.571428571428573,WTA,loss
Roland Garros,Clay,Belinda Bencic,15,0,6,66.10169491525424,51.282051282051285,35,WTA,loss
Roland Garros,Clay,Elise Mertens,20,4,6,64.66165413533835,66.27906976744185,46.808510638297875,WTA,loss
Roland Garros,Clay,Veronika Kudermetova,NA,6,5,56.12244897959184,58.18181818181818,34.883720930232556,WTA,loss
Roland Garros,Clay,Karolina Pliskova,2,2,3,72.72727272727273,54.166666666666664,33.333333333333336,WTA,loss
Roland Garros,Clay,Sofia Kenin,NA,1,6,68.29268292682927,60.714285714285715,42.30769230769231,WTA,loss
Roland Garros,Clay,Donna Vekic,23,1,2,47.05882352941177,45.833333333333336,51.851851851851855,WTA,loss
Roland Garros,Clay,Anastasija Sevastova,12,0,1,65.21739130434783,33.333333333333336,43.75,WTA,loss
Roland Garros,Clay,Simona Halep,3,1,2,72.72727272727273,52.5,53.333333333333336,WTA,loss
Roland Garros,Clay,Petra Martic,31,1,2,64.28571428571429,57.407407407407405,36.666666666666664,WTA,loss
Roland Garros,Clay,Johanna Konta,26,3,2,70.93023255813954,54.09836065573771,60,WTA,loss
Wimbledon,Grass,Saisai Zheng,NA,0,3,71.66666666666667,53.48837209302326,41.1764705882353,WTA,loss
Wimbledon,Grass,Donna Vekic,22,10,9,55,63.63636363636363,44.44444444444444,WTA,loss
Wimbledon,Grass,Ekaterina Alexandrova,NA,3,4,57.534246575342465,47.61904761904762,25.806451612903224,WTA,loss
Wimbledon,Grass,Jelena Ostapenko,NA,0,9,50,62.5,25,WTA,loss
Wimbledon,Grass,Aryna Sabalenka,10,0,8,61.666666666666664,64.86486486486487,30.434782608695652,WTA,loss
Wimbledon,Grass,Caroline Garcia,23,1,2,63.9344262295082,53.84615384615385,45.45454545454545,WTA,loss
Wimbledon,Grass,Naomi Osaka,2,3,1,73.13432835820896,63.265306122448976,38.888888888888886,WTA,loss
Wimbledon,Grass,Kristina Mladenovic,NA,3,8,48.529411764705884,57.57575757575758,42.857142857142854,WTA,loss
Wimbledon,Grass,Anastasija Sevastova,12,4,4,64.19753086419753,50,55.172413793103445,WTA,loss
Wimbledon,Grass,Ajla Tomljanovic,NA,0,5,49.01960784313726,40,30.76923076923077,WTA,loss
Wimbledon,Grass,Veronika Kudermetova,NA,6,5,51.48514851485149,78.84615384615384,38.775510204081634,WTA,loss
Wimbledon,Grass,Sofia Kenin,27,1,5,70.78651685393258,66.66666666666667,42.30769230769231,WTA,loss
Wimbledon,Grass,Yulia Putintseva,NA,3,1,65.71428571428571,52.17391304347826,62.5,WTA,loss
Wimbledon,Grass,Belinda Bencic,13,4,7,65.04854368932038,73.13432835820896,38.888888888888886,WTA,loss
Wimbledon,Grass,Kiki Bertens,4,2,4,49.20634920634921,64.51612903225806,40.625,WTA,loss
Wimbledon,Grass,Maria Sakkari,31,2,6,57.142857142857146,61.53846153846154,43.58974358974359,WTA,loss
Wimbledon,Grass,Su Wei Hsieh,28,2,3,67.02127659574468,65.07936507936508,51.61290322580645,WTA,loss
Wimbledon,Grass,Ashleigh Barty,1,12,3,50.64935064935065,82.05128205128206,36.8421052631579,WTA,loss
Wimbledon,Grass,Elise Mertens,21,2,3,63.095238095238095,50.943396226415096,64.51612903225806,WTA,loss
Wimbledon,Grass,Petra Kvitova,6,6,5,59.75609756097561,75.51020408163265,42.42424242424242,WTA,loss
Wimbledon,Grass,Petra Martic,24,5,3,62.22222222222222,60.714285714285715,35.294117647058826,WTA,loss
Wimbledon,Grass,Karolina Pliskova,3,7,7,57.46268656716418,75.32467532467533,42.10526315789474,WTA,loss
Wimbledon,Grass,Dayana Yastremska,NA,3,6,55.056179775280896,67.34693877551021,37.5,WTA,loss
Wimbledon,Grass,Johanna Konta,19,3,1,62.121212121212125,51.21951219512195,64,WTA,loss
Wimbledon,Grass,Elina Svitolina,8,1,0,66.66666666666667,47.22222222222222,44.44444444444444,WTA,loss
Us Open,Hard,Veronika Kudermetova,NA,2,0,58.57142857142857,56.09756097560975,58.62068965517241,WTA,loss
Us Open,Hard,Saisai Zheng,NA,1,4,58.333333333333336,52.38095238095238,20,WTA,loss
Us Open,Hard,Caroline Garcia,27,2,6,63.1578947368421,52.77777777777778,33.333333333333336,WTA,loss
Us Open,Hard,Ajla Tomljanovic,NA,4,7,61,60.65573770491803,33.333333333333336,WTA,loss
Us Open,Hard,Aryna Sabalenka,9,3,11,61.1764705882353,63.46153846153846,33.333333333333336,WTA,loss
Us Open,Hard,Simona Halep,4,0,4,66.30434782608695,68.85245901639344,45.16129032258065,WTA,loss
Us Open,Hard,Petra Kvitova,6,3,3,57.8125,54.054054054054056,62.96296296296296,WTA,loss
Us Open,Hard,Ekaterina Alexandrova,NA,3,4,57.00934579439252,62.295081967213115,47.82608695652174,WTA,loss
Us Open,Hard,Su Wei Hsieh,29,0,6,56.38297872340426,52.83018867924528,36.58536585365854,WTA,loss
Us Open,Hard,Kristina Mladenovic,NA,2,11,61.94690265486726,57.142857142857146,20.930232558139537,WTA,loss
Us Open,Hard,Yulia Putintseva,NA,1,3,60.65573770491803,54.054054054054056,50,WTA,loss
Us Open,Hard,Kiki Bertens,7,2,5,38.775510204081634,78.94736842105263,30,WTA,loss
Us Open,Hard,Jelena Ostapenko,NA,8,12,51.388888888888886,59.45945945945946,51.42857142857143,WTA,loss
Us Open,Hard,Dayana Yastremska,32,0,5,61.76470588235294,52.38095238095238,15.384615384615385,WTA,loss
Us Open,Hard,Sofia Kenin,20,2,4,67.24137931034483,66.66666666666667,63.1578947368421,WTA,loss
Us Open,Hard,Anastasija Sevastova,12,3,3,62.31884057971015,60.46511627906977,42.30769230769231,WTA,loss
Us Open,Hard,Maria Sakkari,30,1,4,58.064516129032256,52.77777777777778,53.84615384615385,WTA,loss
Us Open,Hard,Naomi Osaka,1,9,3,57.35294117647059,71.7948717948718,41.37931034482759,WTA,loss
Us Open,Hard,Karolina Pliskova,3,16,9,67.70833333333333,76.92307692307692,22.580645161290324,WTA,loss
Us Open,Hard,Petra Martic,22,2,1,62.31884057971015,60.46511627906977,46.15384615384615,WTA,loss
Us Open,Hard,Ashleigh Barty,2,6,2,68.42105263157895,71.7948717948718,38.888888888888886,WTA,loss
Us Open,Hard,Donna Vekic,23,4,1,55.12820512820513,72.09302325581395,42.857142857142854,WTA,loss
Us Open,Hard,Elise Mertens,25,3,3,63.855421686746986,60.37735849056604,53.333333333333336,WTA,loss
Us Open,Hard,Johanna Konta,16,3,1,64.0625,58.53658536585366,47.82608695652174,WTA,loss
Us Open,Hard,Belinda Bencic,13,2,4,58.44155844155844,62.22222222222222,46.875,WTA,loss
Us Open,Hard,Elina Svitolina,5,5,4,64.51612903225806,57.5,40.90909090909091,WTA,loss
Auckland,Hard,Su Wei Hsieh,3,1,3,55.357142857142854,61.29032258064516,40,WTA,loss
Auckland,Hard,Sofia Kenin,NA,3,4,69.6078431372549,66.19718309859155,45.16129032258065,WTA,loss
Auckland,Hard,Petra Martic,4,11,5,55.294117647058826,59.57446808510638,52.63157894736842,WTA,loss
Shenzhen,Hard,Veronika Kudermetova,NA,3,3,58.8235294117647,61.42857142857143,51.02040816326531,WTA,loss
Shenzhen,Hard,Ekaterina Alexandrova,NA,4,7,60.317460317460316,60.526315789473685,32,WTA,loss
Shenzhen,Hard,Jelena Ostapenko,4,0,8,42.857142857142854,46.666666666666664,10,WTA,loss
Shenzhen,Hard,Saisai Zheng,6,1,3,63.529411764705884,59.25925925925926,48.38709677419355,WTA,loss
Shenzhen,Hard,Caroline Garcia,2,1,2,63.38028169014085,51.111111111111114,34.61538461538461,WTA,loss
Hobart,Hard,Belinda Bencic,NA,5,6,69.3069306930693,58.57142857142857,38.70967741935484,WTA,loss
Hobart,Hard,Dayana Yastremska,NA,4,3,59.375,60.526315789473685,38.46153846153846,WTA,loss
Hobart,Hard,Caroline Garcia,1,5,0,67.24137931034483,58.97435897435897,52.63157894736842,WTA,loss
Hobart,Hard,Maria Sakkari,4,5,1,58.53658536585366,68.75,50,WTA,loss
Hua Hin,Hard,Ajla Tomljanovic,6,0,6,52.083333333333336,56,45.65217391304348,WTA,loss
Hua Hin,Hard,Saisai Zheng,4,2,3,63.793103448275865,45.945945945945944,33.333333333333336,WTA,loss
Hua Hin,Hard,Su Wei Hsieh,3,0,6,55.172413793103445,52.083333333333336,46.15384615384615,WTA,loss
Hua Hin,Hard,Caroline Garcia,2,4,7,65.11627906976744,64.28571428571429,43.333333333333336,WTA,loss
Budapest,Hard,Ekaterina Alexandrova,5,7,5,57.57575757575758,64.91228070175438,57.142857142857146,WTA,loss
Acapulco,Hard,Sofia Kenin,5,4,6,68.47826086956522,65.07936507936508,41.37931034482759,WTA,loss
Acapulco,Hard,Donna Vekic,3,6,6,50,56.41025641025641,30.76923076923077,WTA,loss
Acapulco,Hard,Johanna Konta,8,0,2,55.55555555555556,56.666666666666664,25,WTA,loss
Acapulco,Hard,Saisai Zheng,7,3,4,49.27536231884058,61.76470588235294,48.57142857142857,WTA,loss
Acapulco,Hard,Maria Sakkari,6,4,7,52.577319587628864,52.94117647058823,39.130434782608695,WTA,loss
Monterrey,Hard,Kristina Mladenovic,7,7,6,59.80392156862745,57.377049180327866,31.70731707317073,WTA,loss
Bogota,Clay,Jelena Ostapenko,1,7,16,46.21848739495798,69.0909090909091,42.1875,WTA,loss
Lugano,Clay,Veronika Kudermetova,NA,1,1,51.515151515151516,52.94117647058823,37.5,WTA,loss
Lugano,Clay,Belinda Bencic,1,3,5,60.317460317460316,63.1578947368421,36,WTA,loss
Lugano,Clay,Ekaterina Alexandrova,6,6,13,57.25806451612903,63.38028169014085,30.18867924528302,WTA,loss
Istanbul,Clay,Kristina Mladenovic,NA,2,5,60.150375939849624,55,43.39622641509434,WTA,loss
Istanbul,Clay,Veronika Kudermetova,NA,0,1,66.66666666666667,38.095238095238095,28.571428571428573,WTA,loss
Istanbul,Clay,Ajla Tomljanovic,5,4,5,53.333333333333336,60,28.571428571428573,WTA,loss
Istanbul,Clay,Dayana Yastremska,4,0,7,56.94444444444444,46.34146341463415,41.935483870967744,WTA,loss
Istanbul,Clay,Maria Sakkari,8,0,5,56.89655172413793,54.54545454545455,28,WTA,loss
Prague,Clay,Ekaterina Alexandrova,NA,2,8,50.617283950617285,60.97560975609756,40,WTA,loss
Prague,Clay,Anastasija Sevastova,2,1,3,49.36708860759494,61.53846153846154,52.5,WTA,loss
Rabat,Clay,Johanna Konta,7,3,2,66.26506024096386,61.81818181818182,46.42857142857143,WTA,loss
Rabat,Clay,Ajla Tomljanovic,4,3,5,56,61.904761904761905,39.39393939393939,WTA,loss
Rabat,Clay,Elise Mertens,1,1,8,57.333333333333336,58.13953488372093,46.875,WTA,loss
Rabat,Clay,Su Wei Hsieh,2,0,4,64.54545454545455,63.38028169014085,46.15384615384615,WTA,loss
Rabat,Clay,Yulia Putintseva,3,3,7,58.94736842105263,64.28571428571429,51.282051282051285,WTA,loss
Nurnberg,Clay,Veronika Kudermetova,NA,4,5,54,64.81481481481481,39.130434782608695,WTA,loss
Nurnberg,Clay,Ekaterina Alexandrova,5,0,2,51.06382978723404,45.833333333333336,43.47826086956522,WTA,loss
Nurnberg,Clay,Ajla Tomljanovic,3,2,6,47.36842105263158,66.66666666666667,40,WTA,loss
Strasbourg,Clay,Caroline Garcia,4,4,7,60.9375,58.97435897435897,42,WTA,loss
Strasbourg,Clay,Aryna Sabalenka,2,5,9,68.1159420289855,70.2127659574468,27.272727272727273,WTA,loss
Strasbourg,Clay,Saisai Zheng,7,0,0,76.19047619047619,43.75,46.666666666666664,WTA,loss
Strasbourg,Clay,Sofia Kenin,5,0,3,73.84615384615384,58.333333333333336,35.294117647058826,WTA,loss
Nottingham,Grass,Donna Vekic,2,7,3,55.55555555555556,70.9090909090909,59.09090909090909,WTA,loss
Nottingham,Grass,Maria Sakkari,4,6,3,60.810810810810814,57.77777777777778,41.37931034482759,WTA,loss
Nottingham,Grass,Ajla Tomljanovic,6,3,4,65.625,66.66666666666667,50,WTA,loss
Nottingham,Grass,Kristina Mladenovic,8,3,5,51.351351351351354,68.42105263157895,41.666666666666664,WTA,loss
S-Hertogenbosch,Grass,Kiki Bertens,1,14,8,62.5,73.33333333333333,47.22222222222222,WTA,loss
S-Hertogenbosch,Grass,Veronika Kudermetova,NA,10,0,62.857142857142854,71.21212121212122,28.205128205128204,WTA,loss
S-Hertogenbosch,Grass,Ekaterina Alexandrova,NA,10,5,66.66666666666667,65.38461538461539,42.30769230769231,WTA,loss
S-Hertogenbosch,Grass,Elise Mertens,3,1,3,65.38461538461539,55.88235294117647,38.888888888888886,WTA,loss
S-Hertogenbosch,Grass,Aryna Sabalenka,2,4,11,60.22727272727273,73.58490566037736,51.42857142857143,WTA,loss
Mallorca,Grass,Belinda Bencic,3,3,13,52.06611570247934,69.84126984126983,48.275862068965516,WTA,loss
Mallorca,Grass,Anastasija Sevastova,2,11,3,58.69565217391305,74.07407407407408,34.21052631578947,WTA,loss
Mallorca,Grass,Caroline Garcia,6,2,3,64,60.416666666666664,40.74074074074074,WTA,loss
Mallorca,Grass,Elise Mertens,4,4,7,54.21686746987952,64.44444444444444,39.473684210526315,WTA,loss
Mallorca,Grass,Ajla Tomljanovic,NA,4,4,64.61538461538461,61.904761904761905,21.73913043478261,WTA,loss
Mallorca,Grass,Saisai Zheng,NA,0,4,65.59139784946237,52.459016393442624,50,WTA,loss
Bucharest,Clay,Anastasija Sevastova,1,0,1,55.88235294117647,60.526315789473685,46.666666666666664,WTA,loss
Bucharest,Clay,Veronika Kudermetova,3,9,3,60.3448275862069,77.14285714285714,56.52173913043478,WTA,loss
Lausanne,Clay,Caroline Garcia,2,1,2,63.63636363636363,65.71428571428571,50,WTA,loss
Jurmala,Clay,Caroline Garcia,2,3,1,79.22077922077922,63.9344262295082,56.25,WTA,loss
Jurmala,Clay,Jelena Ostapenko,8,2,5,50,55,40,WTA,loss
Palermo,Clay,Kiki Bertens,1,0,5,59.45945945945946,54.54545454545455,36.666666666666664,WTA,loss
Washington,Hard,Su Wei Hsieh,4,0,2,67.16417910447761,55.55555555555556,31.818181818181817,WTA,loss
Washington,Hard,Kristina Mladenovic,NA,9,7,56.626506024096386,68.08510638297872,38.888888888888886,WTA,loss
Washington,Hard,Sofia Kenin,3,4,6,62.8099173553719,53.94736842105263,44.44444444444444,WTA,loss
New York,Hard,Yulia Putintseva,7,1,6,60,64.58333333333333,40.625,WTA,loss
New York,Hard,Veronika Kudermetova,NA,1,6,47.16981132075472,48,25,WTA,loss
Hiroshima,Hard,Veronika Kudermetova,2,9,3,52.72727272727273,79.3103448275862,34.61538461538461,WTA,loss
Hiroshima,Hard,Su Wei Hsieh,1,1,1,59.701492537313435,50,55.55555555555556,WTA,loss
Guangzhou,Hard,Elina Svitolina,1,2,7,40,67.85714285714286,47.61904761904762,WTA,loss
Guangzhou,Hard,Saisai Zheng,6,2,0,68.37606837606837,55,48.648648648648646,WTA,loss
Osaka,Hard,Elise Mertens,9,1,7,61.702127659574465,51.724137931034484,44.44444444444444,WTA,loss
Osaka,Hard,Yulia Putintseva,NA,0,5,62.121212121212125,56.09756097560975,24,WTA,loss
Osaka,Hard,Su Wei Hsieh,NA,1,2,61.53846153846154,54.166666666666664,36.666666666666664,WTA,loss
Osaka,Hard,Donna Vekic,7,5,4,37.142857142857146,69.23076923076923,45.45454545454545,WTA,loss
Osaka,Hard,Kiki Bertens,2,1,9,52.17391304347826,61.111111111111114,30.303030303030305,WTA,loss
Osaka,Hard,Caroline Garcia,NA,3,2,70.73170731707317,60.3448275862069,37.5,WTA,loss
Osaka,Hard,Kristina Mladenovic,NA,3,9,48.78048780487805,65,28.571428571428573,WTA,loss
Osaka,Hard,Dayana Yastremska,NA,0,3,70.45454545454545,29.032258064516128,46.15384615384615,WTA,loss
Seoul,Hard,Ekaterina Alexandrova,2,11,8,60.37735849056604,68.75,50,WTA,loss
Seoul,Hard,Ajla Tomljanovic,5,4,11,53.40909090909091,72.34042553191489,31.70731707317073,WTA,loss
Seoul,Hard,Jelena Ostapenko,NA,4,9,48.38709677419355,76.66666666666667,37.5,WTA,loss
Tashkent,Hard,Jelena Ostapenko,4,3,6,51.785714285714285,62.06896551724138,40.74074074074074,WTA,loss
Linz,Hard,Jelena Ostapenko,NA,3,4,56.578947368421055,60.46511627906977,42.42424242424242,WTA,loss
Linz,Hard,Ekaterina Alexandrova,8,3,3,49.166666666666664,69.49152542372882,40.98360655737705,WTA,loss
Linz,Hard,Kiki Bertens,1,7,4,68.57142857142857,70.83333333333333,50,WTA,loss
Linz,Hard,Kristina Mladenovic,NA,4,4,46.2962962962963,72,37.93103448275862,WTA,loss
Linz,Hard,Donna Vekic,4,2,5,50.70422535211268,58.333333333333336,34.285714285714285,WTA,loss
Linz,Hard,Belinda Bencic,2,4,6,65.625,55.55555555555556,48.484848484848484,WTA,loss
Tianjin,Hard,Veronika Kudermetova,NA,5,0,46.15384615384615,70.83333333333333,39.285714285714285,WTA,loss
Tianjin,Hard,Yulia Putintseva,6,1,2,79.06976744186046,47.05882352941177,50,WTA,loss
Tianjin,Hard,Dayana Yastremska,3,NA,NA,NA,NA,NA,WTA,loss
Tianjin,Hard,Caroline Garcia,4,2,0,71.66666666666667,55.81395348837209,41.1764705882353,WTA,loss
Tianjin,Hard,Saisai Zheng,7,0,3,55,45.45454545454545,22.22222222222222,WTA,loss
Tianjin,Hard,Ajla Tomljanovic,NA,3,4,62.264150943396224,63.63636363636363,30,WTA,loss
Luxembourg,Hard,Elise Mertens,1,3,5,64.38356164383562,55.319148936170215,50,WTA,loss
Moscow,Hard,Kristina Mladenovic,NA,6,6,58.57142857142857,68.29268292682927,27.586206896551722,WTA,loss
Moscow,Hard,Veronika Kudermetova,NA,2,2,44.56521739130435,56.09756097560975,49.01960784313726,WTA,loss
Moscow,Hard,Ekaterina Alexandrova,8,3,5,53.84615384615385,71.42857142857143,25,WTA,loss
Moscow,Hard,Kiki Bertens,2,3,1,50,61.53846153846154,48.717948717948715,WTA,loss
Moscow,Hard,Elina Svitolina,1,4,6,61.224489795918366,65,42.10526315789474,WTA,loss
Moscow,Hard,Donna Vekic,4,0,3,42,66.66666666666667,27.586206896551722,WTA,loss
Moscow,Hard,Dayana Yastremska,5,4,3,66.29213483146067,69.49152542372882,36.666666666666664,WTA,loss
Moscow,Hard,Anastasija Sevastova,6,1,1,68.04123711340206,62.121212121212125,45.16129032258065,WTA,loss
Moscow,Hard,Ajla Tomljanovic,NA,3,2,65.11627906976744,67.85714285714286,40,WTA,loss
Moscow,Hard,Maria Sakkari,7,3,7,58.415841584158414,57.6271186440678,40.476190476190474,WTA,loss
Moscow,Hard,Yulia Putintseva,NA,3,3,79.74683544303798,66.66666666666667,43.75,WTA,loss
Limoges,Hard,Caroline Garcia,2,1,1,67.53246753246754,53.84615384615385,32,WTA,loss
Brisbane,Hard,Donna Vekic,NA,4,7,59.67741935483871,62.16216216216216,36,WTA,loss
Brisbane,Hard,Naomi Osaka,2,8,2,53.84615384615385,75,41.666666666666664,WTA,loss
Brisbane,Hard,Ajla Tomljanovic,NA,1,7,54.929577464788736,56.41025641025641,50,WTA,loss
Brisbane,Hard,Anastasija Sevastova,8,4,4,50.81967213114754,61.29032258064516,53.333333333333336,WTA,loss
Brisbane,Hard,Elina Svitolina,1,11,2,56.81818181818182,66,47.36842105263158,WTA,loss
Brisbane,Hard,Kiki Bertens,6,11,6,59.04761904761905,67.74193548387096,48.83720930232558,WTA,loss
Brisbane,Hard,Johanna Konta,NA,5,3,73.17073170731707,51.666666666666664,36.36363636363637,WTA,loss
Brisbane,Hard,Petra Kvitova,4,5,7,58.8235294117647,75,39.285714285714285,WTA,loss
Brisbane,Hard,Elise Mertens,NA,3,2,61.607142857142854,53.6231884057971,53.48837209302326,WTA,loss
Brisbane,Hard,Yulia Putintseva,NA,4,2,73.26732673267327,55.4054054054054,55.55555555555556,WTA,loss
Brisbane,Hard,Kristina Mladenovic,NA,5,4,49.27536231884058,79.41176470588235,51.42857142857143,WTA,loss
Sydney,Hard,Ashleigh Barty,NA,7,3,58.58585858585859,60.3448275862069,58.53658536585366,WTA,loss
Sydney,Hard,Kiki Bertens,7,15,5,58.65384615384615,75.40983606557377,58.13953488372093,WTA,loss
Sydney,Hard,Elise Mertens,10,0,2,60.714285714285715,44.11764705882353,45.45454545454545,WTA,loss
Sydney,Hard,Yulia Putintseva,NA,0,1,76.08695652173913,48.57142857142857,54.54545454545455,WTA,loss
Sydney,Hard,Simona Halep,1,0,0,71.875,56.52173913043478,61.111111111111114,WTA,loss
Sydney,Hard,Su Wei Hsieh,NA,0,4,60.674157303370784,50,57.142857142857146,WTA,loss
Sydney,Hard,Jelena Ostapenko,NA,2,9,56.06060606060606,56.75675675675676,37.93103448275862,WTA,loss
Sydney,Hard,Ekaterina Alexandrova,NA,6,11,63.46153846153846,66.66666666666667,42.10526315789474,WTA,loss
Sydney,Hard,Anastasija Sevastova,9,3,3,56.666666666666664,51.470588235294116,46.15384615384615,WTA,loss
Sydney,Hard,Aryna Sabalenka,NA,2,5,52.94117647058823,51.851851851851855,41.666666666666664,WTA,loss
Sydney,Hard,Ajla Tomljanovic,NA,2,6,66.19718309859155,55.319148936170215,41.666666666666664,WTA,loss
St. Petersburg,Hard,Donna Vekic,8,2,8,50.70422535211268,50,48.57142857142857,WTA,loss
St. Petersburg,Hard,Aryna Sabalenka,4,2,4,69.87951807228916,56.89655172413793,48,WTA,loss
St. Petersburg,Hard,Petra Kvitova,1,3,6,48.4375,54.83870967741935,45.45454545454545,WTA,loss
St. Petersburg,Hard,Ekaterina Alexandrova,NA,3,11,57.971014492753625,65,37.93103448275862,WTA,loss
St. Petersburg,Hard,Veronika Kudermetova,NA,3,4,57.142857142857146,57.5,46.666666666666664,WTA,loss
St. Petersburg,Hard,Jelena Ostapenko,6,2,4,54.09836065573771,75.75757575757575,46.42857142857143,WTA,loss
St. Petersburg,Hard,Maria Sakkari,NA,3,2,61.702127659574465,65.51724137931035,50,WTA,loss
St. Petersburg,Hard,Yulia Putintseva,NA,3,2,60,62.96296296296296,44.44444444444444,WTA,loss
St. Petersburg,Hard,Kristina Mladenovic,NA,0,9,51.5625,60.60606060606061,32.25806451612903,WTA,loss
Doha,Hard,Simona Halep,1,4,4,73.75,64.40677966101696,23.80952380952381,WTA,loss
Doha,Hard,Elina Svitolina,4,2,3,57.4468085106383,66.66666666666667,52.5,WTA,loss
Doha,Hard,Kiki Bertens,5,1,2,53.03030303030303,71.42857142857143,32.25806451612903,WTA,loss
Doha,Hard,Jelena Ostapenko,NA,2,5,59.375,68.42105263157895,26.923076923076923,WTA,loss
Doha,Hard,Su Wei Hsieh,NA,0,4,72.1311475409836,61.36363636363637,29.41176470588235,WTA,loss
Doha,Hard,Ajla Tomljanovic,NA,1,4,59.25925925925926,56.25,45.45454545454545,WTA,loss
Doha,Hard,Anastasija Sevastova,7,1,4,65.75342465753425,60.416666666666664,52,WTA,loss
Dubai,Hard,Petra Kvitova,2,3,7,55.55555555555556,62.5,43.75,WTA,loss
Dubai,Hard,Elina Svitolina,6,7,7,67.36842105263158,65.625,32.25806451612903,WTA,loss
Dubai,Hard,Su Wei Hsieh,NA,1,3,61.05263157894737,56.89655172413793,56.75675675675676,WTA,loss
Dubai,Hard,Simona Halep,3,8,13,62.365591397849464,58.62068965517241,37.142857142857146,WTA,loss
Dubai,Hard,Karolina Pliskova,4,9,5,69.89247311827957,63.07692307692308,46.42857142857143,WTA,loss
Dubai,Hard,Kristina Mladenovic,NA,0,0,69.51219512195122,57.89473684210526,28,WTA,loss
Dubai,Hard,Aryna Sabalenka,8,8,8,61.53846153846154,68.75,45,WTA,loss
Dubai,Hard,Sofia Kenin,NA,1,6,65.42056074766356,50,51.351351351351354,WTA,loss
Dubai,Hard,Naomi Osaka,1,1,5,44.89795918367347,54.54545454545455,18.51851851851852,WTA,loss
Dubai,Hard,Saisai Zheng,NA,0,4,58.46153846153846,52.63157894736842,40.74074074074074,WTA,loss
Dubai,Hard,Kiki Bertens,7,8,9,59.61538461538461,74.19354838709677,35.714285714285715,WTA,loss
Dubai,Hard,Caroline Garcia,14,1,1,70.51282051282051,60,52.17391304347826,WTA,loss
Dubai,Hard,Dayana Yastremska,NA,4,11,52.22222222222222,63.829787234042556,27.906976744186046,WTA,loss
Dubai,Hard,Ajla Tomljanovic,NA,1,4,58.71559633027523,62.5,33.333333333333336,WTA,loss
Dubai,Hard,Donna Vekic,NA,1,5,48.78048780487805,62.5,50,WTA,loss
Dubai,Hard,Yulia Putintseva,NA,1,4,53.48837209302326,60.869565217391305,25,WTA,loss
Dubai,Hard,Elise Mertens,16,4,6,55.28455284552845,58.8235294117647,41.81818181818182,WTA,loss
Dubai,Hard,Anastasija Sevastova,10,0,1,58.8235294117647,60,47.61904761904762,WTA,loss
Dubai,Hard,Jelena Ostapenko,NA,4,11,53.125,47.05882352941177,30,WTA,loss
Dubai,Hard,Petra Martic,NA,2,5,58.02469135802469,53.191489361702125,47.05882352941177,WTA,loss
Charleston,Clay,Petra Martic,16,0,1,64.15094339622641,58.8235294117647,63.1578947368421,WTA,loss
Charleston,Clay,Belinda Bencic,9,1,1,54.90196078431372,71.42857142857143,65.21739130434783,WTA,loss
Charleston,Clay,Maria Sakkari,15,2,2,63.888888888888886,54.34782608695652,23.076923076923077,WTA,loss
Charleston,Clay,Ajla Tomljanovic,14,3,1,77.41935483870968,58.333333333333336,42.857142857142854,WTA,loss
Charleston,Clay,Jelena Ostapenko,10,1,2,63.07692307692308,53.65853658536585,45.833333333333336,WTA,loss
Charleston,Clay,Aryna Sabalenka,3,0,7,69.56521739130434,56.25,28.571428571428573,WTA,loss
Charleston,Clay,Kiki Bertens,2,3,1,69.84126984126983,52.27272727272727,31.57894736842105,WTA,loss
Charleston,Clay,Sofia Kenin,13,2,4,66.10169491525424,58.97435897435897,35,WTA,loss
Charleston,Clay,Elise Mertens,6,3,5,61.42857142857143,58.13953488372093,48.148148148148145,WTA,loss
Charleston,Clay,Anastasija Sevastova,4,0,2,62.96296296296296,44.11764705882353,50,WTA,loss
Charleston,Clay,Veronika Kudermetova,NA,2,2,54.54545454545455,58.333333333333336,43.333333333333336,WTA,loss
Stuttgart,Clay,Naomi Osaka,1,0,0,NA,NA,NA,WTA,loss
